Date,High,Low,Open,Close,Volume,Adj Close
2016-04-04,26100.0,25580.0,25580.0,26100.0,9402300.0,22694.3984375
2016-04-05,25980.0,25200.0,25980.0,25200.0,11815950.0,21911.837890625
2016-04-06,25820.0,25360.0,25380.0,25700.0,9211700.0,22346.59375
2016-04-07,26000.0,25160.0,26000.0,25380.0,12939750.0,22068.34765625
2016-04-08,25380.0,24800.0,25380.0,24920.0,12593400.0,21668.37109375
2016-04-11,25420.0,24920.0,24920.0,25320.0,6034650.0,22016.177734375
2016-04-12,25620.0,25320.0,25400.0,25500.0,6702700.0,22172.69140625
2016-04-14,26040.0,25780.0,26000.0,26000.0,16766350.0,22607.447265625
2016-04-15,26200.0,25800.0,26180.0,26000.0,6829950.0,22607.447265625
2016-04-18,26100.0,25840.0,25900.0,25980.0,6423700.0,22590.060546875
2016-04-19,25920.0,25660.0,25880.0,25760.0,7238300.0,22398.767578125
2016-04-20,26000.0,25640.0,25640.0,25980.0,8598600.0,22590.060546875
2016-04-21,26020.0,25760.0,26000.0,25880.0,7254450.0,22503.10546875
2016-04-22,25880.0,25540.0,25880.0,25600.0,5741500.0,22259.642578125
2016-04-25,25700.0,25420.0,25700.0,25620.0,4597850.0,22277.03125
2016-04-26,26100.0,25660.0,25700.0,25920.0,8345050.0,22537.888671875
2016-04-27,26000.0,25720.0,25880.0,26000.0,8297300.0,22607.447265625
2016-04-28,26000.0,25220.0,26000.0,25300.0,14653450.0,21998.787109375
2016-04-29,25340.0,24840.0,25200.0,24900.0,16253900.0,21650.98046875
2016-05-02,25240.0,24900.0,24940.0,25000.0,7027600.0,21737.931640625
2016-05-03,25400.0,25120.0,25340.0,25220.0,7903300.0,21929.228515625
2016-05-04,25800.0,25240.0,25440.0,25800.0,14702750.0,22433.54296875
2016-05-09,26000.0,25700.0,25800.0,25980.0,13718100.0,22590.060546875
2016-05-10,26000.0,25760.0,25980.0,25920.0,8559550.0,22537.888671875
2016-05-11,25980.0,25740.0,25920.0,25840.0,8834400.0,22468.330078125
2016-05-12,25840.0,25500.0,25840.0,25620.0,7615100.0,22277.03125
2016-05-13,25620.0,25020.0,25620.0,25060.0,12284900.0,21790.103515625
2016-05-16,25260.0,24940.0,25060.0,24960.0,11720150.0,21703.154296875
2016-05-17,25300.0,24980.0,24980.0,25280.0,9183550.0,21981.400390625
2016-05-18,25420.0,25100.0,25280.0,25360.0,9169600.0,22050.95703125
2016-05-19,25540.0,25320.0,25360.0,25400.0,10012450.0,22085.740234375
2016-05-20,25600.0,25380.0,25400.0,25380.0,7960550.0,22068.34765625
2016-05-23,25720.0,25380.0,25380.0,25720.0,8112550.0,22363.98046875
2016-05-24,25780.0,25360.0,25720.0,25420.0,10434600.0,22103.12890625
2016-05-25,25960.0,25480.0,25660.0,25900.0,11862750.0,22520.5
2016-05-26,26060.0,25900.0,25980.0,25920.0,12653650.0,22537.888671875
2016-05-27,26020.0,25460.0,26000.0,25640.0,13744550.0,22294.419921875
2016-05-30,25940.0,25480.0,25940.0,25600.0,10315350.0,22259.642578125
2016-05-31,26000.0,25360.0,25600.0,25840.0,62527700.0,22468.330078125
2016-06-01,26820.0,25900.0,25960.0,26660.0,23504000.0,23181.33203125
2016-06-02,27440.0,26920.0,27000.0,27300.0,23806950.0,23737.82421875
2016-06-03,27580.0,27280.0,27400.0,27540.0,17066200.0,23946.501953125
2016-06-07,28040.0,27600.0,27720.0,27960.0,23142150.0,24311.705078125
2016-06-08,28380.0,27780.0,28380.0,28120.0,18808100.0,24450.828125
2016-06-09,28600.0,28120.0,28160.0,28600.0,25768750.0,24868.19921875
2016-06-10,28500.0,28080.0,28480.0,28120.0,14484050.0,24450.828125
2016-06-13,27920.0,27240.0,27920.0,27420.0,15248300.0,23842.1640625
2016-06-14,27720.0,27380.0,27420.0,27600.0,12273050.0,23998.677734375
2016-06-15,28320.0,27660.0,27700.0,28260.0,15334450.0,24572.556640625
2016-06-16,28340.0,27900.0,28260.0,28180.0,14621550.0,24502.99609375
2016-06-17,28700.0,28200.0,28200.0,28520.0,16419700.0,24798.6328125
2016-06-20,28960.0,28520.0,28540.0,28620.0,13515800.0,24885.583984375
2016-06-21,28980.0,28520.0,28640.0,28960.0,10020550.0,25181.21875
2016-06-22,29000.0,28620.0,28920.0,28900.0,8948250.0,25129.046875
2016-06-23,28900.0,28540.0,28880.0,28600.0,11256300.0,24868.19921875
2016-06-24,28900.0,27200.0,28900.0,28000.0,20552600.0,24346.482421875
2016-06-27,28100.0,27700.0,28000.0,27960.0,11839000.0,24311.705078125
2016-06-28,28080.0,27580.0,27800.0,27980.0,10718950.0,24329.09765625
2016-06-29,28240.0,27820.0,28160.0,27920.0,10527050.0,24294.287109375
2016-06-30,28900.0,27940.0,28160.0,28500.0,13671700.0,24798.966796875
2016-07-01,29580.0,28540.0,28540.0,29320.0,14393600.0,25512.48046875
2016-07-04,29480.0,29020.0,29280.0,29320.0,7995000.0,25512.48046875
2016-07-05,29500.0,29240.0,29320.0,29380.0,7870350.0,25564.693359375
2016-07-06,29040.0,28240.0,28940.0,28420.0,16749150.0,24729.357421875
2016-07-07,29000.0,28320.0,28420.0,29000.0,11495200.0,25234.037109375
2016-07-08,29500.0,28980.0,29000.0,29200.0,13498150.0,25408.064453125
2016-07-11,30000.0,29200.0,29200.0,29780.0,14056800.0,25912.7421875
2016-07-12,30100.0,29200.0,29980.0,29280.0,11024700.0,25477.677734375
2016-07-13,29920.0,29260.0,29920.0,29620.0,10009900.0,25773.5234375
2016-07-14,30000.0,29520.0,29620.0,30000.0,12430250.0,26104.1796875
2016-07-15,30440.0,29720.0,30000.0,30360.0,11623150.0,26417.4296875
2016-07-18,30660.0,30000.0,30360.0,30660.0,11567200.0,26678.470703125
2016-07-19,30800.0,30440.0,30560.0,30660.0,10122250.0,26678.470703125
2016-07-20,30840.0,30480.0,30660.0,30800.0,7773150.0,26800.2890625
2016-07-21,30940.0,30740.0,30800.0,30860.0,8544700.0,26852.49609375
2016-07-22,30560.0,30120.0,30120.0,30320.0,8585150.0,26382.625
2016-07-25,30460.0,29900.0,30000.0,30040.0,7732500.0,26138.98046875
2016-07-26,30620.0,29960.0,30000.0,30600.0,7228500.0,26626.259765625
2016-07-27,30580.0,30240.0,30240.0,30540.0,6335050.0,26574.05078125
2016-07-28,30720.0,29960.0,30660.0,30140.0,9503700.0,26225.99609375
2016-07-29,31140.0,30220.0,30400.0,30780.0,14985600.0,26782.884765625
2016-08-01,31600.0,31200.0,31380.0,31360.0,11515400.0,27287.572265625
2016-08-02,31360.0,30920.0,31360.0,30960.0,8315800.0,26939.509765625
2016-08-03,30960.0,30340.0,30960.0,30340.0,7504900.0,26400.021484375
2016-08-04,30660.0,30340.0,30380.0,30340.0,7009950.0,26400.021484375
2016-08-05,31280.0,30500.0,30580.0,31220.0,6958850.0,27165.75390625
2016-08-08,31500.0,31120.0,31320.0,31380.0,11125150.0,27304.96875
2016-08-09,31580.0,31140.0,31480.0,31340.0,9023200.0,27270.162109375
2016-08-10,31400.0,30680.0,31340.0,30820.0,12340350.0,26817.693359375
2016-08-11,31180.0,30520.0,30820.0,31180.0,10533600.0,27130.943359375
2016-08-12,31400.0,30880.0,31180.0,30900.0,10474850.0,26887.306640625
2016-08-16,31520.0,30900.0,30900.0,31360.0,10843100.0,27287.572265625
2016-08-17,31400.0,31020.0,31380.0,31320.0,7446450.0,27252.7578125
2016-08-18,32880.0,31320.0,31340.0,32800.0,18327050.0,28540.564453125
2016-08-19,33500.0,32720.0,32760.0,33500.0,16805150.0,29149.662109375
2016-08-22,33840.0,33180.0,33480.0,33300.0,12612200.0,28975.638671875
2016-08-23,33880.0,33140.0,33300.0,33740.0,11545700.0,29358.49609375
2016-08-24,33640.0,32720.0,33600.0,33060.0,15938550.0,28766.8046875
2016-08-25,33180.0,32440.0,32600.0,32780.0,14173800.0,28523.16796875
2016-08-26,32460.0,32060.0,32120.0,32240.0,12058000.0,28053.2890625
2016-08-29,32800.0,31940.0,32040.0,32800.0,8925750.0,28540.564453125
2016-08-30,33420.0,32660.0,32940.0,32900.0,7849600.0,28627.578125
2016-08-31,32820.0,32220.0,32820.0,32400.0,20532200.0,28192.51171875
2016-09-01,31760.0,31260.0,31660.0,31740.0,18790150.0,27618.21875
2016-09-02,32260.0,31760.0,31900.0,31940.0,8153000.0,27792.24609375
2016-09-05,32300.0,31700.0,31800.0,32120.0,8383800.0,27948.87109375
2016-09-06,32900.0,31940.0,32140.0,32860.0,7660150.0,28592.775390625
2016-09-07,33040.0,32420.0,32960.0,32420.0,9591850.0,28209.912109375
2016-09-08,32780.0,32280.0,32460.0,32780.0,12070850.0,28523.16796875
2016-09-09,32360.0,31280.0,32220.0,31500.0,13258400.0,27409.388671875
2016-09-12,30120.0,29120.0,29800.0,29300.0,26499350.0,25495.078125
2016-09-13,30980.0,29900.0,30160.0,30540.0,24717250.0,26574.05078125
2016-09-19,31380.0,30720.0,30760.0,31160.0,22408150.0,27113.537109375
2016-09-20,31760.0,31180.0,31180.0,31700.0,12921150.0,27583.4140625
2016-09-21,32020.0,31520.0,31900.0,31840.0,10509050.0,27705.232421875
2016-09-22,32820.0,31980.0,32000.0,32360.0,11429950.0,28157.703125
2016-09-23,31960.0,31320.0,31640.0,31420.0,18299650.0,27339.775390625
2016-09-26,31920.0,31280.0,31420.0,31360.0,14524800.0,27287.572265625
2016-09-27,31500.0,30660.0,31000.0,31380.0,9834400.0,27304.96875
2016-09-28,31460.0,31080.0,31080.0,31340.0,8706400.0,27270.162109375
2016-09-29,32380.0,31440.0,31460.0,32000.0,11397550.0,27844.455078125
2016-09-30,32300.0,31700.0,31800.0,31960.0,11762700.0,27809.6484375
2016-10-04,32480.0,32120.0,32200.0,32280.0,13053100.0,28088.091796875
2016-10-05,32520.0,31940.0,32020.0,32380.0,12470450.0,28175.111328125
2016-10-06,34000.0,33340.0,33920.0,33820.0,29558150.0,29428.107421875
2016-10-07,34320.0,33800.0,34000.0,34120.0,26050550.0,29689.154296875
2016-10-10,33780.0,32560.0,33000.0,33600.0,25293300.0,29236.67578125
2016-10-11,32500.0,30900.0,32000.0,30900.0,38427150.0,26887.306640625
2016-10-12,30900.0,29880.0,29900.0,30700.0,39088550.0,26713.271484375
2016-10-13,31620.0,30900.0,31000.0,31140.0,21864550.0,27096.13671875
2016-10-14,31760.0,30940.0,30960.0,31540.0,14158950.0,27444.19140625
2016-10-17,32040.0,30760.0,31300.0,31800.0,12785200.0,27670.427734375
2016-10-18,31900.0,31440.0,31440.0,31780.0,10384500.0,27653.021484375
2016-10-19,32860.0,31500.0,31580.0,32500.0,15444550.0,28279.52734375
2016-10-20,33020.0,32180.0,32520.0,32400.0,10330450.0,28192.51171875
2016-10-21,32260.0,31760.0,32120.0,31780.0,10477500.0,27653.021484375
2016-10-24,32160.0,31800.0,31860.0,32160.0,9289950.0,27983.6796875
2016-10-25,32080.0,31840.0,32000.0,31940.0,9866100.0,27792.24609375
2016-10-26,31980.0,31240.0,31940.0,31340.0,10534000.0,27270.162109375
2016-10-27,32340.0,31120.0,31420.0,31460.0,14117000.0,27374.580078125
2016-10-28,32280.0,31600.0,31600.0,32280.0,10214200.0,28088.091796875
2016-10-31,32780.0,32220.0,32320.0,32780.0,12067200.0,28523.16796875
2016-11-01,33040.0,32240.0,32600.0,33040.0,10347400.0,28749.40234375
2016-11-02,33040.0,32620.0,32800.0,32860.0,10099250.0,28592.775390625
2016-11-03,32800.0,32120.0,32600.0,32320.0,10341850.0,28122.896484375
2016-11-04,32680.0,32100.0,32100.0,32540.0,7103850.0,28314.330078125
2016-11-07,33000.0,32680.0,32940.0,32800.0,7661900.0,28540.564453125
2016-11-08,32980.0,32700.0,32980.0,32880.0,5417450.0,28610.177734375
2016-11-09,33140.0,31820.0,32920.0,31920.0,15683600.0,27774.84765625
2016-11-10,33000.0,32360.0,32600.0,32980.0,11795350.0,28697.1953125
2016-11-11,32360.0,31700.0,31700.0,31960.0,12836800.0,27809.6484375
2016-11-14,31920.0,31040.0,31900.0,31060.0,15133300.0,27026.5234375
2016-11-15,31620.0,30780.0,31060.0,30780.0,13665700.0,26782.884765625
2016-11-16,31280.0,30800.0,30800.0,31160.0,13308200.0,27113.537109375
2016-11-17,31520.0,30900.0,31100.0,31360.0,7870550.0,27287.572265625
2016-11-18,31760.0,31400.0,31640.0,31720.0,9460750.0,27600.814453125
2016-11-21,32120.0,31300.0,31300.0,31860.0,8180200.0,27722.63671875
2016-11-22,32900.0,32000.0,32140.0,32800.0,9751100.0,28540.564453125
2016-11-23,33220.0,32520.0,33220.0,32980.0,12668600.0,28697.1953125
2016-11-24,33040.0,32660.0,32980.0,33000.0,7757150.0,28714.59375
2016-11-25,33040.0,32660.0,32820.0,33000.0,6276900.0,28714.59375
2016-11-28,33620.0,32800.0,33000.0,33540.0,13294050.0,29184.466796875
2016-11-29,33960.0,33380.0,33800.0,33540.0,18081300.0,29184.466796875
2016-11-30,34940.0,33540.0,33540.0,34920.0,28535200.0,30385.265625
2016-12-01,35060.0,34660.0,34800.0,34980.0,15535350.0,30437.46875
2016-12-02,34760.0,34140.0,34480.0,34540.0,15352950.0,30054.609375
2016-12-05,34680.0,34220.0,34340.0,34360.0,8484600.0,29897.978515625
2016-12-06,35200.0,34400.0,34440.0,34960.0,14001800.0,30420.0703125
2016-12-07,35480.0,35040.0,35040.0,35440.0,9603650.0,30837.728515625
2016-12-08,36020.0,35520.0,35980.0,35800.0,16462550.0,31150.98046875
2016-12-09,35900.0,35400.0,35900.0,35600.0,10652450.0,30976.9609375
2016-12-12,35360.0,34660.0,34660.0,35040.0,11414450.0,30489.681640625
2016-12-13,35440.0,34620.0,34620.0,35320.0,11684450.0,30733.3203125
2016-12-14,35680.0,35280.0,35560.0,35540.0,7455100.0,30924.744140625
2016-12-15,35500.0,34820.0,34820.0,35180.0,5773550.0,30611.498046875
2016-12-16,36020.0,35200.0,35300.0,35860.0,11747700.0,31203.189453125
2016-12-19,36380.0,35620.0,35620.0,35900.0,5435800.0,31237.998046875
2016-12-20,36400.0,35840.0,35920.0,36240.0,7615200.0,31533.849609375
2016-12-21,36600.0,36020.0,36360.0,36100.0,6552100.0,31412.03515625
2016-12-22,36300.0,35980.0,36260.0,36180.0,6354600.0,31481.63671875
2016-12-23,36080.0,35600.0,36020.0,35640.0,8334850.0,31011.76171875
2016-12-26,36000.0,35560.0,35600.0,35960.0,4823600.0,31290.205078125
2016-12-27,36200.0,35860.0,35980.0,35980.0,4653450.0,31307.611328125
2016-12-28,35980.0,35600.0,35840.0,35760.0,6662900.0,31599.208984375
2016-12-29,36040.0,35400.0,35420.0,36040.0,7516450.0,31846.634765625
2017-01-02,36240.0,35880.0,35980.0,36100.0,4650600.0,31899.654296875
2017-01-03,36620.0,36020.0,36280.0,36480.0,7357650.0,32235.439453125
2017-01-04,36520.0,36100.0,36500.0,36160.0,7971750.0,31952.66796875
2017-01-05,36060.0,35540.0,36060.0,35560.0,10967450.0,31422.482421875
2017-01-06,36440.0,36040.0,36180.0,36200.0,8880950.0,31988.015625
2017-01-09,37500.0,36560.0,36600.0,37220.0,13194900.0,32889.33984375
2017-01-10,37400.0,37080.0,37280.0,37240.0,9099800.0,32907.0078125
2017-01-11,38560.0,37420.0,37520.0,38280.0,12018150.0,33826.0078125
2017-01-12,38800.0,37980.0,38000.0,38800.0,11669150.0,34285.48828125
2017-01-13,38320.0,37460.0,38100.0,37460.0,15954450.0,33101.41015625
2017-01-16,37820.0,36320.0,36860.0,36660.0,16611500.0,32394.494140625
2017-01-17,37460.0,36580.0,36580.0,36960.0,8150700.0,32659.583984375
2017-01-18,37500.0,36620.0,37040.0,36940.0,8875400.0,32641.912109375
2017-01-19,37920.0,37020.0,37720.0,37480.0,9418900.0,33119.08984375
2017-01-20,37420.0,36880.0,37120.0,37200.0,9185000.0,32871.66015625
2017-01-23,38060.0,37000.0,37200.0,38060.0,8810400.0,33631.6015625
2017-01-24,38580.0,37880.0,38120.0,38160.0,11048750.0,33719.95703125
2017-01-25,39400.0,38320.0,38340.0,39400.0,13433850.0,34815.6875
2017-01-26,40000.0,39420.0,39420.0,39900.0,15214500.0,35257.515625
2017-01-31,39900.0,39460.0,39900.0,39460.0,17992200.0,34868.7109375
2017-02-01,39660.0,39040.0,39540.0,39120.0,14150400.0,34568.265625
2017-02-02,39660.0,39200.0,39600.0,39360.0,15029300.0,34780.34375
2017-02-03,39500.0,39180.0,39400.0,39460.0,10386350.0,34868.7109375
2017-02-06,39660.0,39140.0,39580.0,39560.0,8860700.0,34957.06640625
2017-02-07,39580.0,38760.0,39560.0,38820.0,14041800.0,34303.171875
2017-02-08,38780.0,38200.0,38740.0,38400.0,17092950.0,33932.03515625
2017-02-09,38840.0,38220.0,38780.0,38400.0,13694150.0,33932.03515625
2017-02-10,38760.0,38300.0,38400.0,38360.0,11020750.0,33896.6953125
2017-02-13,38060.0,37720.0,37740.0,37960.0,11102050.0,33543.234375
2017-02-14,38260.0,37320.0,37960.0,37580.0,13124150.0,33207.4453125
2017-02-15,37960.0,37080.0,37080.0,37720.0,14191550.0,33331.15625
2017-02-16,38360.0,37780.0,37800.0,38020.0,10226350.0,33596.2578125
2017-02-17,38040.0,37280.0,37560.0,37860.0,15377450.0,33454.86328125
2017-02-20,38780.0,38160.0,38220.0,38660.0,7485800.0,34161.7890625
2017-02-21,39560.0,38420.0,38540.0,38940.0,10562600.0,34409.21484375
2017-02-22,39340.0,38980.0,39000.0,39300.0,8539450.0,34727.328125
2017-02-23,39440.0,39020.0,39020.0,39180.0,10217300.0,34621.28515625
2017-02-24,39100.0,38060.0,38960.0,38220.0,9296850.0,33772.98046875
2017-02-27,38140.0,37700.0,38020.0,38060.0,9033700.0,33631.6015625
2017-02-28,38760.0,37960.0,38060.0,38440.0,15088700.0,33967.38671875
2017-03-02,39860.0,38420.0,38420.0,39720.0,21249800.0,35098.44921875
2017-03-03,39720.0,39160.0,39340.0,39620.0,12708700.0,35010.09375
2017-03-06,40220.0,39220.0,39220.0,40080.0,12234850.0,35416.57421875
2017-03-07,40320.0,39800.0,39800.0,40200.0,10553250.0,35522.6015625
2017-03-08,40620.0,40140.0,40200.0,40200.0,12140950.0,35522.6015625
2017-03-09,40300.0,40020.0,40200.0,40200.0,14372250.0,35522.6015625
2017-03-10,40420.0,39860.0,39960.0,40180.0,10227800.0,35504.92578125
2017-03-13,40980.0,40040.0,40040.0,40600.0,7424100.0,35876.05859375
2017-03-14,41540.0,40500.0,40620.0,41360.0,11325050.0,36547.6328125
2017-03-15,41440.0,40800.0,40800.0,41400.0,9587850.0,36582.9765625
2017-03-16,42180.0,41540.0,41800.0,41840.0,9933150.0,36971.78515625
2017-03-17,42500.0,41720.0,41800.0,42400.0,12602300.0,37466.625
2017-03-20,42120.0,41740.0,42000.0,41900.0,10250050.0,37024.80859375
2017-03-21,42680.0,41760.0,41780.0,42560.0,14220150.0,37608.01171875
2017-03-22,42460.0,41580.0,41600.0,42460.0,16427250.0,37519.64453125
2017-03-23,42360.0,41700.0,42200.0,41800.0,15397100.0,36936.4375
2017-03-24,41980.0,41080.0,41600.0,41500.0,12808150.0,36671.34765625
2017-03-27,41880.0,41180.0,41200.0,41200.0,12177650.0,36406.25390625
2017-03-28,41840.0,41380.0,41560.0,41480.0,8216250.0,36653.66796875
2017-03-29,41960.0,41580.0,41740.0,41780.0,10093250.0,36918.7734375
2017-03-30,42440.0,41880.0,41880.0,41980.0,8204000.0,37220.21484375
2017-03-31,42020.0,41200.0,41820.0,41200.0,10500300.0,36528.65625
2017-04-03,41720.0,41300.0,41400.0,41440.0,9579400.0,36741.44140625
2017-04-04,42180.0,41520.0,41600.0,42080.0,12255500.0,37308.8828125
2017-04-05,42240.0,41700.0,41900.0,42140.0,10699700.0,37362.078125
2017-04-06,42080.0,41600.0,42000.0,41840.0,9683400.0,37096.0859375
2017-04-07,41820.0,41160.0,41800.0,41600.0,10021000.0,36883.30078125
2017-04-10,41940.0,41500.0,41940.0,41940.0,7141350.0,37184.76171875
2017-04-11,41940.0,41580.0,41940.0,41600.0,7172900.0,36883.30078125
2017-04-12,41940.0,41700.0,41860.0,41900.0,8274900.0,37149.2890625
2017-04-13,42460.0,41660.0,41660.0,42420.0,9040800.0,37610.33203125
2017-04-14,42260.0,41760.0,42160.0,42020.0,5462850.0,37255.68359375
2017-04-17,42080.0,41520.0,42000.0,41560.0,5224750.0,36847.828125
2017-04-18,41820.0,41280.0,41680.0,41500.0,6860650.0,36794.64453125
2017-04-19,41420.0,40900.0,41300.0,40900.0,11762900.0,36262.67578125
2017-04-20,40800.0,40080.0,40580.0,40280.0,21148850.0,35712.96875
2017-04-21,41400.0,40480.0,40480.0,40760.0,15130500.0,36138.54296875
2017-04-24,41260.0,40920.0,41260.0,41240.0,8990150.0,36564.125
2017-04-25,42740.0,41320.0,41460.0,42700.0,19299600.0,37858.59375
2017-04-26,42800.0,42520.0,42700.0,42800.0,14794800.0,37947.2421875
2017-04-27,44520.0,41960.0,42700.0,43840.0,23032250.0,38869.32421875
2017-04-28,45800.0,44520.0,45780.0,44620.0,22685700.0,39560.88671875
2017-05-02,45500.0,44760.0,45500.0,44900.0,14068300.0,39809.14453125
2017-05-04,45700.0,44860.0,45700.0,45520.0,13690100.0,40358.84375
2017-05-08,47020.0,45340.0,45520.0,47020.0,19582550.0,41688.7734375
2017-05-10,47220.0,45600.0,46160.0,45600.0,23410950.0,40429.78125
2017-05-11,46180.0,45220.0,45420.0,45500.0,21277850.0,40341.1171875
2017-05-12,46160.0,45660.0,45760.0,45820.0,9422900.0,40624.82421875
2017-05-15,46280.0,45620.0,45620.0,46100.0,8001400.0,40873.0859375
2017-05-16,46800.0,46100.0,46660.0,46380.0,8803750.0,41121.34375
2017-05-17,46640.0,46100.0,46120.0,46340.0,7424450.0,41085.8671875
2017-05-18,46000.0,45540.0,45740.0,45940.0,11160350.0,40731.22265625
2017-05-19,45780.0,44720.0,45640.0,44720.0,15762350.0,39649.546875
2017-05-22,45380.0,44760.0,45040.0,45100.0,17643550.0,39986.4609375
2017-05-23,45580.0,44900.0,45400.0,44920.0,12607050.0,39826.87109375
2017-05-24,45300.0,44800.0,44860.0,44880.0,8675400.0,39791.41015625
2017-05-25,45680.0,44800.0,45160.0,45680.0,13044800.0,40500.703125
2017-05-26,46460.0,45540.0,45600.0,46080.0,13613650.0,40855.35546875
2017-05-29,46400.0,45380.0,46220.0,45620.0,8739550.0,40447.51171875
2017-05-30,45660.0,44480.0,45520.0,44640.0,12433600.0,39578.6171875
2017-05-31,45020.0,44400.0,44580.0,44700.0,18669100.0,39631.8203125
2017-06-01,44900.0,44400.0,44860.0,44680.0,9753500.0,39614.0859375
2017-06-02,45960.0,45000.0,45060.0,45960.0,12488750.0,40748.9609375
2017-06-05,46360.0,45720.0,46040.0,45940.0,7599400.0,40731.22265625
2017-06-07,46500.0,45240.0,46500.0,45300.0,13729400.0,40163.79296875
2017-06-08,45580.0,45000.0,45000.0,45160.0,13978750.0,40039.671875
2017-06-09,46440.0,45600.0,45680.0,46100.0,11732850.0,40873.0859375
2017-06-12,45600.0,45140.0,45420.0,45380.0,10954300.0,40234.71875
2017-06-13,45620.0,45140.0,45140.0,45400.0,8624900.0,40252.453125
2017-06-14,46060.0,45240.0,45800.0,45360.0,10166700.0,40216.984375
2017-06-15,45920.0,45180.0,45680.0,45680.0,9657000.0,40500.703125
2017-06-16,45940.0,45460.0,45500.0,45580.0,17403450.0,40412.046875
2017-06-19,46560.0,45560.0,45580.0,46560.0,11303900.0,41280.9296875
2017-06-20,48140.0,47220.0,47240.0,48140.0,15045000.0,42681.7890625
2017-06-21,48120.0,47480.0,47740.0,47480.0,9973650.0,42096.609375
2017-06-22,48080.0,47720.0,47960.0,47960.0,11455800.0,42522.1953125
2017-06-23,47780.0,47420.0,47600.0,47620.0,9515100.0,42220.7421875
2017-06-26,48360.0,47520.0,47520.0,48280.0,8552800.0,42805.90625
2017-06-27,48400.0,47900.0,48220.0,48300.0,9616750.0,42823.640625
2017-06-28,48000.0,47560.0,47600.0,47700.0,9572500.0,42291.671875
2017-06-29,48320.0,47940.0,48040.0,47940.0,8306550.0,42629.578125
2017-06-30,47620.0,47100.0,47500.0,47540.0,11877550.0,42273.8828125
2017-07-03,47780.0,47120.0,47500.0,47220.0,6805550.0,41989.33203125
2017-07-04,47400.0,46900.0,47160.0,47000.0,7961000.0,41793.71484375
2017-07-05,47680.0,46780.0,46820.0,47580.0,10640250.0,42309.45703125
2017-07-06,48100.0,47720.0,48000.0,48060.0,10923050.0,42736.28515625
2017-07-07,48120.0,47620.0,47740.0,47860.0,8131900.0,42558.4375
2017-07-10,48900.0,48320.0,48500.0,48660.0,10792750.0,43269.82421875
2017-07-11,49000.0,48280.0,48640.0,49000.0,9717800.0,43572.1640625
2017-07-12,50000.0,48840.0,49000.0,49880.0,9486150.0,44354.6796875
2017-07-13,50940.0,50040.0,50080.0,50560.0,16034150.0,44959.35546875
2017-07-14,51080.0,50420.0,51000.0,50480.0,8239000.0,44888.21484375
2017-07-17,51020.0,50520.0,50900.0,50640.0,8976100.0,45030.48828125
2017-07-18,50880.0,50360.0,50420.0,50840.0,7084450.0,45208.33984375
2017-07-19,50820.0,50000.0,50620.0,50740.0,11157500.0,45119.41015625
2017-07-20,51320.0,50560.0,50760.0,51200.0,8367600.0,45528.46484375
2017-07-21,51160.0,50520.0,50860.0,51080.0,8449050.0,45421.75
2017-07-24,51000.0,50620.0,50700.0,50860.0,7099750.0,45226.125
2017-07-25,50760.0,49940.0,50500.0,50000.0,10810600.0,44461.390625
2017-07-26,50020.0,49300.0,49600.0,49840.0,11224800.0,44319.109375
2017-07-27,50640.0,49560.0,50000.0,49800.0,11449500.0,44283.54296875
2017-07-28,49800.0,47380.0,49800.0,47760.0,26168300.0,42469.5234375
2017-07-31,48240.0,46920.0,47420.0,48200.0,12701400.0,42860.77734375
2017-08-01,48840.0,47540.0,48000.0,48600.0,11369500.0,43216.47265625
2017-08-02,49340.0,48600.0,49200.0,49000.0,7777450.0,43572.1640625
2017-08-03,49000.0,47120.0,49000.0,47780.0,15540800.0,42487.3046875
2017-08-04,48180.0,47500.0,48160.0,47700.0,8359200.0,42416.15625
2017-08-07,48080.0,47440.0,47500.0,47580.0,7218250.0,42309.45703125
2017-08-08,48260.0,47480.0,47980.0,47720.0,7979600.0,42433.94921875
2017-08-09,47400.0,46240.0,47400.0,46280.0,14555400.0,41153.45703125
2017-08-10,46320.0,45460.0,46200.0,45900.0,22986150.0,40815.55078125
2017-08-11,45300.0,44220.0,45120.0,44620.0,25407300.0,39677.33984375
2017-08-14,45400.0,44720.0,45120.0,45000.0,19185600.0,40015.25
2017-08-16,46380.0,46000.0,46220.0,46200.0,21913650.0,41082.3203125
2017-08-17,47300.0,46740.0,46960.0,47040.0,12415850.0,41829.28125
2017-08-18,47240.0,46240.0,46760.0,46900.0,10477950.0,41704.77734375
2017-08-21,47240.0,46580.0,47240.0,46840.0,5103450.0,41651.43359375
2017-08-22,47160.0,46700.0,46820.0,47000.0,7381750.0,41793.71484375
2017-08-23,47780.0,47180.0,47780.0,47480.0,9384700.0,42220.53125
2017-08-24,47660.0,47340.0,47520.0,47520.0,8657450.0,42256.1015625
2017-08-25,47880.0,46720.0,47880.0,47020.0,11243550.0,41811.49609375
2017-08-28,47240.0,45960.0,47020.0,46100.0,9962100.0,40993.40234375
2017-08-29,46080.0,45160.0,45640.0,46080.0,12623650.0,40975.61328125
2017-08-30,46400.0,45960.0,46380.0,46200.0,7513000.0,41082.3203125
2017-08-31,46640.0,46000.0,46220.0,46320.0,11011700.0,41189.01953125
2017-09-01,46640.0,46300.0,46460.0,46480.0,10641700.0,41331.30078125
